dataset,filename,ita,category
healthy,Male_Normal-0729.jpg,77.85,Very Light
healthy,Male_Normal-0730.jpg,83.02,Very Light
healthy,Male_Normal-0731.jpg,81.2,Very Light
healthy,Male_Normal-0732.jpg,87.43,Very Light
healthy,Male_Normal-0733.jpg,84.59,Very Light
healthy,Male_Normal-0734.jpg,82.42,Very Light
healthy,Male_Normal-0735.jpg,-17.59,Brown
healthy,Male_Normal-0736.jpg,80.7,Very Light
healthy,Male_Normal-0737.jpg,83.54,Very Light
healthy,Male_Normal-0738.jpg,80.34,Very Light
healthy,Male_Normal-0739.jpg,82.41,Very Light
healthy,Male_Normal-0740.jpg,87.82,Very Light
healthy,Male_Normal-0741.jpg,86.21,Very Light
healthy,Male_Normal-0742.jpg,81.2,Very Light
healthy,Male_Normal-0743.jpg,80.08,Very Light
healthy,Male_Normal-0744.jpg,8.2,Brown
healthy,Male_Normal-0745.jpg,71.66,Very Light
healthy,Male_Normal-0746.jpg,73.72,Very Light
healthy,Male_Normal-0747.jpg,73.59,Very Light
healthy,Male_Normal-0748.jpg,73.98,Very Light
healthy,Male_Normal-0749.jpg,81.55,Very Light
healthy,Male_Normal-0750.jpg,91.06,Very Light
healthy,Male_Normal-0751.jpg,68.74,Very Light
healthy,Male_Normal-0752.jpg,34.4,Intermediate
healthy,Male_Normal-0753.jpg,55.24,Very Light
healthy,Male_Normal-0754.jpg,82.18,Very Light
healthy,Male_Normal-0755.jpg,83.2,Very Light
healthy,Male_Normal-0756.jpg,87.53,Very Light
healthy,Male_Normal-0757.jpg,76.26,Very Light
healthy,Male_Normal-0758.jpg,80.38,Very Light
healthy,Male_Normal-0759.jpg,90.96,Very Light
healthy,Male_Normal-0760.jpg,35.42,Intermediate
healthy,Male_Normal-0761.jpg,75.53,Very Light
healthy,Male_Normal-0762.jpg,82.01,Very Light
healthy,Male_Normal-0763.jpg,82.87,Very Light
healthy,Male_Normal-0764.jpg,85.6,Very Light
healthy,Male_Normal-0765.jpg,82.48,Very Light
healthy,Male_Normal-0766.jpg,52.05,Light
healthy,Male_Normal-0767.jpg,72.49,Very Light
healthy,Male_Normal-0768.jpg,46.76,Light
healthy,Male_Normal-0769.jpg,82.7,Very Light
healthy,Male_Normal-0770.jpg,80.88,Very Light
healthy,Male_Normal-0771.jpg,64.25,Very Light
healthy,Male_Normal-0772.jpg,88.18,Very Light
healthy,Male_Normal-0773.jpg,76.62,Very Light
healthy,Male_Normal-0774.jpg,59.99,Very Light
healthy,Male_Normal-0775.jpg,85.66,Very Light
healthy,Male_Normal-0776.jpg,54.96,Light
healthy,Male_Normal-0777.jpg,49.34,Light
healthy,Male_Normal-0778.jpg,88.05,Very Light
healthy,Male_Normal-0779.jpg,91.51,Very Light
healthy,Male_Normal-0780.jpg,91.82,Very Light
healthy,Male_Normal-0781.jpg,92.47,Very Light
healthy,Male_Normal-0782.jpg,94.31,Very Light
healthy,Male_Normal-0783.jpg,79.02,Very Light
healthy,Male_Normal-0784.jpg,76.38,Very Light
healthy,Male_Normal-0785.jpg,61.3,Very Light
healthy,Male_Normal-0786.jpg,75.74,Very Light
healthy,Male_Normal-0787.jpg,88.37,Very Light
healthy,Male_Normal-0788.jpg,94.09,Very Light
healthy,Male_Normal-0789.jpg,87.41,Very Light
healthy,Male_Normal-0790.jpg,91.4,Very Light
healthy,Male_Normal-0791.jpg,-19.47,Brown
healthy,Male_Normal-0792.jpg,-19.79,Brown
healthy,Male_Normal-0793.jpg,82.1,Very Light
healthy,Male_Normal-0794.jpg,89.19,Very Light
healthy,Male_Normal-0795.jpg,88.46,Very Light
healthy,Male_Normal-0796.jpg,91.19,Very Light
healthy,Male_Normal-0797.jpg,86.13,Very Light
healthy,Male_Normal-0798.jpg,86.21,Very Light
healthy,Male_Normal-0799.jpg,86.26,Very Light
healthy,Male_Normal-0800.jpg,87.06,Very Light
healthy,Male_Normal-0801.jpg,76.42,Very Light
healthy,Male_Normal-0802.jpg,75.24,Very Light
healthy,Male_Normal-0803.jpg,93.69,Very Light
healthy,Male_Normal-0804.jpg,79.53,Very Light
healthy,Male_Normal-0805.jpg,83.21,Very Light
healthy,Male_Normal-0806.jpg,82.77,Very Light
healthy,Male_Normal-0807.jpg,91.48,Very Light
healthy,Male_Normal-0808.jpg,82.32,Very Light
healthy,Male_Normal-0809.jpg,92.06,Very Light
healthy,Male_Normal-0810.jpg,87.5,Very Light
healthy,Male_Normal-0811.jpg,92.27,Very Light
healthy,Male_Normal-0812.jpg,80.78,Very Light
healthy,Male_Normal-0813.jpg,82.42,Very Light
healthy,Male_Normal-0814.jpg,67.02,Very Light
healthy,Male_Normal-0815.jpg,88.09,Very Light
healthy,Male_Normal-0816.jpg,69.4,Very Light
healthy,Male_Normal-0817.jpg,0.34,Brown
healthy,Male_Normal-0818.jpg,92.47,Very Light
healthy,Male_Normal-0819.jpg,91.38,Very Light
healthy,Male_Normal-0820.jpg,91.97,Very Light
healthy,Male_Normal-0821.jpg,88.73,Very Light
healthy,Male_Normal-0822.jpg,93.79,Very Light
healthy,Male_Normal-0823.jpg,32.83,Intermediate
healthy,Male_Normal-0824.jpg,5.32,Brown
healthy,Male_Normal-0825.jpg,79.85,Very Light
healthy,Male_Normal-0826.jpg,88.57,Very Light
healthy,Male_Normal-0827.jpg,90.58,Very Light
healthy,Male_Normal-0828.jpg,87.46,Very Light
healthy,Male_Normal-0829.jpg,90.66,Very Light
healthy,Male_Normal-0830.jpg,91.27,Very Light
healthy,Male_Normal-0831.jpg,52.17,Light
healthy,Male_Normal-0832.jpg,-18.1,Brown
healthy,Male_Normal-0833.jpg,92.19,Very Light
healthy,Male_Normal-0834.jpg,83.39,Very Light
healthy,Male_Normal-0835.jpg,89.26,Very Light
healthy,Male_Normal-0836.jpg,92.31,Very Light
healthy,Male_Normal-0837.jpg,89.27,Very Light
healthy,Male_Normal-0838.jpg,86.37,Very Light
healthy,Male_Normal-0839.jpg,45.7,Light
healthy,Male_Normal-0840.jpg,19.97,Tan
healthy,Male_Normal-0841.jpg,95.6,Very Light
healthy,Male_Normal-0842.jpg,88.91,Very Light
healthy,Male_Normal-0843.jpg,88.94,Very Light
healthy,Male_Normal-0844.jpg,88.8,Very Light
healthy,Male_Normal-0845.jpg,92.78,Very Light
healthy,Male_Normal-0846.jpg,91.49,Very Light
healthy,Male_Normal-0847.jpg,-12.84,Brown
healthy,Male_Normal-0848.jpg,86.24,Very Light
healthy,Male_Normal-0849.jpg,-22.1,Brown
healthy,Male_Normal-0850.jpg,80.62,Very Light
healthy,Male_Normal-0851.jpg,83.07,Very Light
healthy,Male_Normal-0852.jpg,83.91,Very Light
healthy,Male_Normal-0853.jpg,66.32,Very Light
healthy,Male_Normal-0854.jpg,81.23,Very Light
healthy,Male_Normal-0855.jpg,-8.64,Brown
healthy,Male_Normal-0856.jpg,-19.42,Brown
healthy,Male_Normal-0857.jpg,56.95,Very Light
healthy,Male_Normal-0858.jpg,89.02,Very Light
healthy,Male_Normal-0859.jpg,88.98,Very Light
healthy,Male_Normal-0860.jpg,87.33,Very Light
healthy,Male_Normal-0861.jpg,88.76,Very Light
healthy,Male_Normal-0862.jpg,74.25,Very Light
healthy,Male_Normal-0863.jpg,68.96,Very Light
healthy,Male_Normal-0864.jpg,-17.74,Brown
healthy,Male_Normal-0865.jpg,94.51,Very Light
healthy,Male_Normal-0866.jpg,92.68,Very Light
healthy,Male_Normal-0867.jpg,66.9,Very Light
healthy,Male_Normal-0868.jpg,87.4,Very Light
healthy,Male_Normal-0869.jpg,78.05,Very Light
healthy,Male_Normal-0870.jpg,68.4,Very Light
healthy,Male_Normal-0871.jpg,47.25,Light
healthy,Male_Normal-0872.jpg,52.38,Light
healthy,Male_Normal-0873.jpg,80.14,Very Light
healthy,Male_Normal-0874.jpg,67.53,Very Light
healthy,Male_Normal-0875.jpg,75.4,Very Light
healthy,Male_Normal-0876.jpg,81.69,Very Light
healthy,Male_Normal-0877.jpg,29.26,Intermediate
healthy,Male_Normal-0878.jpg,63.81,Very Light
healthy,Male_Normal-0879.jpg,71.39,Very Light
healthy,Male_Normal-0880.jpg,16.64,Tan
healthy,Male_Normal-0881.jpg,60.86,Very Light
healthy,Male_Normal-0882.jpg,68.3,Very Light
healthy,Male_Normal-0883.jpg,28.76,Intermediate
healthy,Male_Normal-0884.jpg,83.12,Very Light
healthy,Male_Normal-0885.jpg,88.01,Very Light
healthy,Male_Normal-0886.jpg,32.89,Intermediate
healthy,Male_Normal-0887.jpg,74.06,Very Light
healthy,Male_Normal-0888.jpg,53.82,Light
healthy,Male_Normal-0889.jpg,68.28,Very Light
healthy,Male_Normal-0890.jpg,76.64,Very Light
healthy,Male_Normal-0891.jpg,64.97,Very Light
healthy,Male_Normal-0892.jpg,73.68,Very Light
healthy,Male_Normal-0893.jpg,77.82,Very Light
healthy,Male_Normal-0894.jpg,72.85,Very Light
healthy,Male_Normal-0895.jpg,88.57,Very Light
healthy,Male_Normal-0896.jpg,78.71,Very Light
healthy,Male_Normal-0897.jpg,62.57,Very Light
healthy,Male_Normal-0898.jpg,64.34,Very Light
healthy,Male_Normal-0899.jpg,42.73,Light
healthy,Male_Normal-0900.jpg,45.42,Light
healthy,Male_Normal-0901.jpg,57.54,Very Light
healthy,Male_Normal-0902.jpg,66.48,Very Light
healthy,Male_Normal-0903.jpg,70.1,Very Light
healthy,Male_Normal-0904.jpg,81.68,Very Light
healthy,Male_Normal-0905.jpg,78.29,Very Light
healthy,Male_Normal-0906.jpg,63.6,Very Light
healthy,Male_Normal-0907.jpg,74.89,Very Light
healthy,Male_Normal-0908.jpg,62.76,Very Light
healthy,Male_Normal-0909.jpg,63.81,Very Light
healthy,Male_Normal-0910.jpg,63.22,Very Light
healthy,Male_Normal-0911.jpg,54.48,Light
healthy,Male_Normal-0912.jpg,56.51,Very Light
healthy,Male_Normal-0913.jpg,76.97,Very Light
healthy,Male_Normal-0914.jpg,76.79,Very Light
healthy,Male_Normal-0915.jpg,74.42,Very Light
healthy,Male_Normal-0916.jpg,73.34,Very Light
healthy,Male_Normal-0917.jpg,78.47,Very Light
healthy,Male_Normal-0918.jpg,66.89,Very Light
healthy,Male_Normal-0919.jpg,81.99,Very Light
healthy,Male_Normal-0920.jpg,79.01,Very Light
healthy,Male_Normal-0921.jpg,80.41,Very Light
healthy,Male_Normal-0922.jpg,72.21,Very Light
healthy,Male_Normal-0923.jpg,58.28,Very Light
healthy,Male_Normal-0924.jpg,74.23,Very Light
healthy,Male_Normal-0925.jpg,74.92,Very Light
healthy,Male_Normal-0926.jpg,71.67,Very Light
healthy,Male_Normal-0927.jpg,83.46,Very Light
healthy,Male_Normal-0928.jpg,79.84,Very Light
healthy,Male_Normal-0929.jpg,68.95,Very Light
healthy,Male_Normal-0930.jpg,79.8,Very Light
healthy,Male_Normal-0931.jpg,77.34,Very Light
healthy,Male_Normal-0932.jpg,75.03,Very Light
healthy,Male_Normal-0933.jpg,73.21,Very Light
healthy,Male_Normal-0934.jpg,71.68,Very Light
healthy,Male_Normal-0935.jpg,79.07,Very Light
healthy,Male_Normal-0936.jpg,72.72,Very Light
healthy,Male_Normal-0937.jpg,81.03,Very Light
healthy,Male_Normal-0938.jpg,77.55,Very Light
healthy,Male_Normal-0939.jpg,82.21,Very Light
healthy,Male_Normal-0940.jpg,82.06,Very Light
healthy,Male_Normal-0941.jpg,80.75,Very Light
healthy,Male_Normal-0942.jpg,71.43,Very Light
healthy,Male_Normal-0943.jpg,78.07,Very Light
healthy,Male_Normal-0944.jpg,79.37,Very Light
healthy,Male_Normal-0945.jpg,77.4,Very Light
healthy,Male_Normal-0946.jpg,76.26,Very Light
healthy,Male_Normal-0947.jpg,73.83,Very Light
healthy,Male_Normal-0948.jpg,77.43,Very Light
healthy,Male_Normal-0949.jpg,79.01,Very Light
healthy,Male_Normal-0950.jpg,77.92,Very Light
healthy,Male_Normal-0951.jpg,76.75,Very Light
healthy,Male_Normal-0952.jpg,78.92,Very Light
healthy,Male_Normal-0953.jpg,75.54,Very Light
healthy,Male_Normal-0954.jpg,73.65,Very Light
healthy,Male_Normal-0955.jpg,74.39,Very Light
healthy,Male_Normal-0956.jpg,78.88,Very Light
healthy,Male_Normal-0957.jpg,74.74,Very Light
healthy,Male_Normal-0958.jpg,79.27,Very Light
healthy,Male_Normal-0959.jpg,82.04,Very Light
healthy,Male_Normal-0960.jpg,82.25,Very Light
healthy,Male_Normal-0961.jpg,75.7,Very Light
healthy,Male_Normal-0962.jpg,81.32,Very Light
healthy,Male_Normal-0963.jpg,71.82,Very Light
healthy,Male_Normal-0964.jpg,63.79,Very Light
healthy,Male_Normal-0965.jpg,65.76,Very Light
healthy,Male_Normal-0966.jpg,81.77,Very Light
healthy,Male_Normal-0967.jpg,81.6,Very Light
healthy,Male_Normal-0968.jpg,81.13,Very Light
healthy,Male_Normal-0969.jpg,79.28,Very Light
healthy,Male_Normal-0970.jpg,96.07,Very Light
healthy,Male_Normal-0971.jpg,73.83,Very Light
healthy,Male_Normal-0972.jpg,80.28,Very Light
healthy,Male_Normal-0973.jpg,80.13,Very Light
healthy,Male_Normal-0974.jpg,85.33,Very Light
healthy,Male_Normal-0975.jpg,85.29,Very Light
healthy,Male_Normal-0976.jpg,85.19,Very Light
healthy,Male_Normal-0977.jpg,75.07,Very Light
healthy,Male_Normal-0978.jpg,79.43,Very Light
healthy,Male_Normal-0979.jpg,78.92,Very Light
healthy,Male_Normal-0980.jpg,74.98,Very Light
healthy,Male_Normal-0981.jpg,72.19,Very Light
healthy,Male_Normal-0982.jpg,79.4,Very Light
healthy,Male_Normal-0983.jpg,85.98,Very Light
healthy,Male_Normal-0984.jpg,81.92,Very Light
healthy,Male_Normal-0985.jpg,79.15,Very Light
healthy,Male_Normal-0986.jpg,84.13,Very Light
healthy,Male_Normal-0987.jpg,81.58,Very Light
healthy,Male_Normal-0988.jpg,80.65,Very Light
healthy,Male_Normal-0989.jpg,78.38,Very Light
healthy,Male_Normal-0990.jpg,82.11,Very Light
healthy,Male_Normal-0991.jpg,89.93,Very Light
healthy,Male_Normal-0992.jpg,85.76,Very Light
healthy,Male_Normal-0993.jpg,75.04,Very Light
healthy,Male_Normal-0994.jpg,75.56,Very Light
healthy,Male_Normal-0995.jpg,77.99,Very Light
healthy,Male_Normal-0996.jpg,75.39,Very Light
healthy,Male_Normal-0997.jpg,78.99,Very Light
healthy,Male_Normal-0998.jpg,81.0,Very Light
healthy,Male_Normal-0999.jpg,82.75,Very Light
healthy,Male_Normal-1000.jpg,81.61,Very Light
healthy,Male_Normal-1001.jpg,80.41,Very Light
healthy,Male_Normal-1002.jpg,81.38,Very Light
healthy,Male_Normal-1003.jpg,73.93,Very Light
healthy,Male_Normal-1004.jpg,83.55,Very Light
healthy,Male_Normal-1005.jpg,80.57,Very Light
healthy,Male_Normal-1006.jpg,82.33,Very Light
healthy,Male_Normal-1007.jpg,80.9,Very Light
healthy,Male_Normal-1008.jpg,82.67,Very Light
healthy,Male_Normal-1009.jpg,80.84,Very Light
healthy,Male_Normal-1010.jpg,79.27,Very Light
healthy,Male_Normal-1011.jpg,81.44,Very Light
healthy,Male_Normal-1012.jpg,80.16,Very Light
healthy,Male_Normal-1013.jpg,77.64,Very Light
healthy,Male_Normal-1014.jpg,76.56,Very Light
healthy,Male_Normal-1015.jpg,88.81,Very Light
healthy,Male_Normal-1016.jpg,75.43,Very Light
healthy,Male_Normal-1017.jpg,90.87,Very Light
healthy,Male_Normal-1018.jpg,91.16,Very Light
healthy,Male_Normal-1019.jpg,92.4,Very Light
healthy,Male_Normal-1020.jpg,89.13,Very Light
healthy,Male_Normal-1021.jpg,92.53,Very Light
healthy,Male_Normal-1022.jpg,87.71,Very Light
healthy,Male_Normal-1023.jpg,88.2,Very Light
healthy,Male_Normal-1024.jpg,91.29,Very Light
healthy,Male_Normal-1025.jpg,91.95,Very Light
healthy,Male_Normal-1026.jpg,92.13,Very Light
healthy,Male_Normal-1027.jpg,92.37,Very Light
healthy,Male_Normal-1028.jpg,89.93,Very Light
healthy,Male_Normal-1029.jpg,92.33,Very Light
healthy,Male_Normal-1030.jpg,96.58,Very Light
healthy,Male_Normal-1031.jpg,88.01,Very Light
healthy,Male_Normal-1032.jpg,93.35,Very Light
healthy,Male_Normal-1033.jpg,88.01,Very Light
healthy,Male_Normal-1034.jpg,87.76,Very Light
healthy,Male_Normal-1035.jpg,87.7,Very Light
healthy,Male_Normal-1036.jpg,84.39,Very Light
healthy,Male_Normal-1037.jpg,92.33,Very Light
healthy,Male_Normal-1038.jpg,83.81,Very Light
healthy,Male_Normal-1039.jpg,87.78,Very Light
healthy,Male_Normal-1040.jpg,82.17,Very Light
healthy,Male_Normal-1041.jpg,91.85,Very Light
healthy,Male_Normal-1042.jpg,95.57,Very Light
healthy,Male_Normal-1043.jpg,95.67,Very Light
healthy,Male_Normal-1044.jpg,91.07,Very Light
healthy,Male_Normal-1045.jpg,92.07,Very Light
healthy,Male_Normal-1046.jpg,80.56,Very Light
healthy,Male_Normal-1047.jpg,102.8,Very Light
healthy,Male_Normal-1048.jpg,96.57,Very Light
healthy,Male_Normal-1049.jpg,94.62,Very Light
healthy,Male_Normal-1050.jpg,99.11,Very Light
healthy,Male_Normal-1051.jpg,96.55,Very Light
healthy,Male_Normal-1052.jpg,94.64,Very Light
healthy,Male_Normal-1053.jpg,95.88,Very Light
healthy,Male_Normal-1054.jpg,98.81,Very Light
healthy,Male_Normal-1055.jpg,91.46,Very Light
healthy,Male_Normal-1056.jpg,91.9,Very Light
healthy,Male_Normal-1057.jpg,93.92,Very Light
healthy,Male_Normal-1058.jpg,94.36,Very Light
healthy,Male_Normal-1059.jpg,93.32,Very Light
healthy,Male_Normal-1060.jpg,91.77,Very Light
healthy,Male_Normal-1061.jpg,79.09,Very Light
healthy,Male_Normal-1062.jpg,95.46,Very Light
healthy,Male_Normal-1063.jpg,87.48,Very Light
healthy,Male_Normal-1064.jpg,92.6,Very Light
healthy,Male_Normal-1065.jpg,93.33,Very Light
healthy,Male_Normal-1066.jpg,92.16,Very Light
healthy,Male_Normal-1067.jpg,93.43,Very Light
healthy,Male_Normal-1068.jpg,91.11,Very Light
healthy,Male_Normal-1069.jpg,91.51,Very Light
healthy,Male_Normal-1070.jpg,83.67,Very Light
healthy,Male_Normal-1071.jpg,-78.2,Dark
healthy,Male_Normal-1072.jpg,87.74,Very Light
healthy,Male_Normal-1073.jpg,91.04,Very Light
healthy,Male_Normal-1074.jpg,92.56,Very Light
healthy,Male_Normal-1075.jpg,92.97,Very Light
healthy,Male_Normal-1076.jpg,91.75,Very Light
healthy,Male_Normal-1077.jpg,72.6,Very Light
healthy,Male_Normal-1078.jpg,85.11,Very Light
healthy,Male_Normal-1079.jpg,91.32,Very Light
healthy,Male_Normal-1080.jpg,77.81,Very Light
healthy,Male_Normal-1081.jpg,87.62,Very Light
healthy,Male_Normal-1082.jpg,101.24,Very Light
healthy,Male_Normal-1083.jpg,94.26,Very Light
healthy,Male_Normal-1084.jpg,82.26,Very Light
healthy,Male_Normal-1085.jpg,98.51,Very Light
healthy,Male_Normal-1086.jpg,79.54,Very Light
healthy,Male_Normal-1087.jpg,94.37,Very Light
healthy,Male_Normal-1088.jpg,95.85,Very Light
healthy,Male_Normal-1089.jpg,91.9,Very Light
healthy,Male_Normal-1090.jpg,91.59,Very Light
healthy,Male_Normal-1091.jpg,79.28,Very Light
healthy,Male_Normal-1092.jpg,79.43,Very Light
healthy,Male_Normal-1093.jpg,92.86,Very Light
healthy,Male_Normal-1094.jpg,52.01,Light
healthy,Male_Normal-1095.jpg,84.76,Very Light
healthy,Male_Normal-1096.jpg,96.32,Very Light
healthy,Male_Normal-1097.jpg,95.17,Very Light
healthy,Male_Normal-1098.jpg,93.77,Very Light
healthy,Male_Normal-1099.jpg,93.91,Very Light
healthy,Male_Normal-1100.jpg,90.66,Very Light
healthy,Male_Normal-1101.jpg,81.53,Very Light
healthy,Male_Normal-1102.jpg,88.11,Very Light
healthy,Male_Normal-1103.jpg,77.72,Very Light
healthy,Male_Normal-1104.jpg,83.04,Very Light
healthy,Male_Normal-1105.jpg,87.99,Very Light
healthy,Male_Normal-1106.jpg,-102.75,Dark
healthy,Male_Normal-1107.jpg,91.26,Very Light
healthy,Male_Normal-1108.jpg,91.99,Very Light
healthy,Male_Normal-1109.jpg,95.89,Very Light
healthy,Male_Normal-1110.jpg,59.56,Very Light
healthy,Male_Normal-1111.jpg,67.23,Very Light
healthy,Male_Normal-1112.jpg,92.38,Very Light
healthy,Male_Normal-1113.jpg,91.05,Very Light
healthy,Male_Normal-1114.jpg,90.79,Very Light
healthy,Male_Normal-1115.jpg,91.68,Very Light
healthy,Male_Normal-1116.jpg,90.74,Very Light
healthy,Male_Normal-1117.jpg,98.45,Very Light
healthy,Male_Normal-1118.jpg,84.0,Very Light
healthy,Male_Normal-1119.jpg,65.95,Very Light
healthy,Male_Normal-1120.jpg,42.7,Light
healthy,Male_Normal-1121.jpg,91.77,Very Light
healthy,Male_Normal-1122.jpg,95.87,Very Light
healthy,Male_Normal-1123.jpg,92.1,Very Light
healthy,Male_Normal-1124.jpg,91.63,Very Light
healthy,Male_Normal-1125.jpg,92.62,Very Light
healthy,Male_Normal-1126.jpg,91.92,Very Light
healthy,Male_Normal-1127.jpg,60.11,Very Light
healthy,Male_Normal-1128.jpg,47.18,Light
healthy,Male_Normal-1129.jpg,91.1,Very Light
healthy,Male_Normal-1130.jpg,91.92,Very Light
healthy,Male_Normal-1131.jpg,92.17,Very Light
healthy,Male_Normal-1132.jpg,87.93,Very Light
healthy,Male_Normal-1133.jpg,88.59,Very Light
healthy,Male_Normal-1134.jpg,87.87,Very Light
healthy,Male_Normal-1135.jpg,62.7,Very Light
healthy,Male_Normal-1136.jpg,91.15,Very Light
healthy,Male_Normal-1137.jpg,94.69,Very Light
healthy,Male_Normal-1138.jpg,91.14,Very Light
healthy,Male_Normal-1139.jpg,82.18,Very Light
healthy,Male_Normal-1140.jpg,92.24,Very Light
healthy,Male_Normal-1141.jpg,94.74,Very Light
healthy,Male_Normal-1142.jpg,72.43,Very Light
healthy,Male_Normal-1143.jpg,-37.4,Dark
healthy,Male_Normal-1144.jpg,73.59,Very Light
healthy,Male_Normal-1145.jpg,93.44,Very Light
healthy,Male_Normal-1146.jpg,95.0,Very Light
healthy,Male_Normal-1147.jpg,94.08,Very Light
healthy,Male_Normal-1148.jpg,89.29,Very Light
healthy,Male_Normal-1149.jpg,82.25,Very Light
healthy,Male_Normal-1150.jpg,98.67,Very Light
healthy,Male_Normal-1151.jpg,-67.57,Dark
healthy,Male_Normal-1152.jpg,82.88,Very Light
healthy,Male_Normal-1153.jpg,91.6,Very Light
healthy,Male_Normal-1154.jpg,77.26,Very Light
healthy,Male_Normal-1155.jpg,89.07,Very Light
healthy,Male_Normal-1156.jpg,91.62,Very Light
healthy,Male_Normal-1157.jpg,91.95,Very Light
healthy,Male_Normal-1158.jpg,90.96,Very Light
healthy,Male_Normal-1159.jpg,15.91,Tan
healthy,Male_Normal-1160.jpg,87.33,Very Light
healthy,Male_Normal-1161.jpg,75.71,Very Light
healthy,Male_Normal-1162.jpg,94.88,Very Light
healthy,Male_Normal-1163.jpg,93.89,Very Light
healthy,Male_Normal-1164.jpg,91.22,Very Light
healthy,Male_Normal-1165.jpg,91.73,Very Light
healthy,Male_Normal-1166.jpg,92.34,Very Light
healthy,Male_Normal-1167.jpg,91.41,Very Light
healthy,Male_Normal-1168.jpg,72.91,Very Light
healthy,Male_Normal-1169.jpg,91.63,Very Light
healthy,Male_Normal-1170.jpg,91.94,Very Light
healthy,Male_Normal-1171.jpg,91.07,Very Light
healthy,Male_Normal-1172.jpg,91.25,Very Light
healthy,Male_Normal-1173.jpg,91.59,Very Light
healthy,Male_Normal-1174.jpg,91.61,Very Light
healthy,Male_Normal-1175.jpg,88.83,Very Light
healthy,Male_Normal-1176.jpg,88.71,Very Light
healthy,Male_Normal-1177.jpg,92.16,Very Light
healthy,Male_Normal-1178.jpg,94.84,Very Light
healthy,Male_Normal-1179.jpg,92.28,Very Light
healthy,Male_Normal-1180.jpg,87.97,Very Light
healthy,Male_Normal-1181.jpg,93.6,Very Light
healthy,Male_Normal-1182.jpg,88.39,Very Light
